idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence,source_url,record_origin,license_source,example_language,meaning_language
syn_6d157f8dad81c84d,sync slip,sync slip,,A misalignment or mistake caused by poor coordination between team members,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_712d11a3968d6c34,spin the pivot,spin the pivot,,To quickly change strategy or focus in response to shifting conditions,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7ea26d1f5446cbfd,echo chamber meeting,echo chamber meeting,,A meeting where only similar views are shared without challenge or new ideas,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a71382b2782fa4bc,icebreaker meltdown,icebreaker meltdown,,When an attempt to start a conversation or meeting fails awkwardly,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d9c3af19aac01851,lay off the buzzwords,lay off the buzzwords,,To stop using excessive jargon or trendy phrases in communication,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7e863c784fa44853,white noise email,white noise email,,An email that is ignored or lost amid many other irrelevant messages,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3eb33d3c713a3695,clockwatcher syndrome,clockwatcher syndrome,,"Paying excessive attention to the time, often when uninterested or disengaged",llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4c8b4fed015e916c,backseat briefing,backseat briefing,,Offering advice or feedback from a less involved or secondary position,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ac82fb5b9bc54c9a,drown in dashboards,drown in dashboards,,To become overwhelmed by data or reports in a work context,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_616258b59ad3a3f6,cubicle compass,cubicle compass,,A person's sense of direction or purpose within office politics or culture,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a7148386c26a30d7,slide deck shuffle,slide deck shuffle,,The repetitive and boring process of preparing presentation slides,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_67bea4084efe70e5,fire drill fatigue,fire drill fatigue,,Burnout caused by constant urgent work or unexpected crises,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0088d27932ef1d41,spreadsheet syndrome,spreadsheet syndrome,,Frustration or overwhelm caused by handling large or complex spreadsheets,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_82ba11cccab9f7c4,buzzword bingo casualty,buzzword bingo casualty,,Someone overwhelmed or disengaged from excessive jargon in meetings,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b2993c9d5eb8d516,email ping fatigue,email ping fatigue,,Mental tiredness caused by constant email notifications and responses,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_76b440c45844b9d7,powerpoint prisoner,powerpoint prisoner,,Someone trapped in endless slideshow presentations with limited actual work,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fca5c246229d179e,brain fog quarter,brain fog quarter,,A period of decreased productivity or mental clarity during work,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_308442cf52aef4fe,spread thin syndrome,spread thin syndrome,,Being overwhelmed by juggling too many tasks or responsibilities,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_520652a94cd2c4c3,talking in powerpoints,talking in powerpoints,,Communicating in a way that is overly focused on presentation rather than substance,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_35edaf86747d6db7,ghost in the workflow,ghost in the workflow,,An unseen or missing step causing delays or confusion in a process,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4f02bd7009e523a7,sprint burnout curve,sprint burnout curve,,The typical decline in energy and motivation during an intense project phase,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f84f39a2e44e9f52,chain of command choke,chain of command choke,,When decision-making is delayed due to excessive hierarchical layers,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1302645dc369426a,lunch hour lockdown,lunch hour lockdown,,When employees feel restricted or unable to relax during lunch break due to work demands,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_8497a0a3ddb6bda8,update overload,update overload,,Having too many status updates or check-ins that reduce productivity,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_6acb42eafcb17471,off the clock ghost,off the clock ghost,,Someone who seems unavailable or unresponsive outside work hours,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f764fd1672b14af2,keyboard warrior weariness,keyboard warrior weariness,,Fatigue caused by intense and prolonged digital communication or debate,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_6d4be9a4a69d6bd4,meeting treadmill,meeting treadmill,,A cycle of endless meetings producing little progress,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a6ca851799457aee,pingback paralysis,pingback paralysis,,Inability to act due to waiting on responses or feedback via email or messaging,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9f75c6d062bffd9f,leave request limbo,leave request limbo,,Uncertainty or delay in approval for time off from work,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3cca8ad13da7274a,status saga,status saga,,A complicated or drawn-out series of status updates and reports,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1b9ead3c94f24434,huddle hustle,huddle hustle,,Working quickly and collaboratively in a small group to solve problems,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5ef97f3082b1ce24,rubber stamp retreat,rubber stamp retreat,,A meeting or process with predetermined approvals without real discussion,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_aed89021550911db,draft dodger email,draft dodger email,,An email avoided or ignored to escape responsibility or tasks,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1929b14a56a935f3,paper trail purge,paper trail purge,,Deliberate deletion or ignoring of documented information to hide mistakes,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_19988dc1ec897804,buffer burnout,buffer burnout,,Exhaustion caused by constantly acting as a mediator or shield between people or teams,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2d513bae231f3e17,zoom fatigue fog,zoom fatigue fog,,Mental tiredness caused by excessive video conference meetings,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_73afcf6ea6d5069b,quick fix trap,quick fix trap,,Falling into the habit of applying short-term solutions instead of addressing root problems,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5c40dca079d13809,email thread creep,email thread creep,,When an email conversation grows unnecessarily long and complicated,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0a89d901f5d23823,deadline tightrope,deadline tightrope,,Balancing carefully to meet a challenging deadline without failures,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a976a4797c6190a2,project shadowboxing,project shadowboxing,,Engaging in planning or preparation without making concrete progress,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d5b6174e822fcb10,memo maze,memo maze,,Complex or confusing chain of messages or policies difficult to navigate,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_153fa35ee0dc10cd,water cooler firewall,water cooler firewall,,Social barriers or distance created despite informal communication opportunities,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a8824e8b90b13ab5,idea echo chamber,idea echo chamber,,"An environment where only similar ideas are reinforced, limiting innovation",llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_71b8024373fa4db4,runway reboot,runway reboot,,Restarting a project or plan after initial failure or setback,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1c106b75fb8aa753,strategic slipstream,strategic slipstream,,Taking advantage of someone else's effort or success to progress strategically,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7db0cb9872482f61,burnout buffer,burnout buffer,,Actions or people that protect employees from excessive stress or workload,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_86528bb19ed15564,pipeline pothole,pipeline pothole,,Unexpected problem or obstacle in a workflow or sales process,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5cafaaed12621dfd,pivot pothole,pivot pothole,,A challenge or slip during a strategic change or adjustment,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_33cb8f51325fa073,lantern meeting,lantern meeting,,A meeting intended to shed light or clarify confusion on a topic,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3eadd53ec20b8f1a,echo trap,echo trap,,"A situation where only one's own ideas are heard, limiting new input",llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f91ccea962b4c208,performance ping,performance ping,,A quick check or reminder about work performance expectations,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b400a964831eef48,creativity chokehold,creativity chokehold,,Circumstances or rules that severely limit creative thinking,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b54107ab788d50cf,budget black hole,budget black hole,,An expense or project that consumes resources endlessly without visible results,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_ed2b9be74cb48578,workflow wall,workflow wall,,A barrier that stops progress in a work process,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1cc3141848783b12,task tickler,task tickler,,A reminder or small task that helps to keep bigger projects on track,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0745ccc6afa0d539,pivot point paralysis,pivot point paralysis,,Inability to make strategic changes due to fear or uncertainty,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1e2a372982809461,paper mountain,paper mountain,,"A large, seemingly overwhelming stack of paperwork or tasks",llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c796a47bcda9b8c4,deadline domino,deadline domino,,A chain reaction of missed deadlines impacting subsequent tasks or projects,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_d6ff6151774d6e77,brainstorm bottleneck,brainstorm bottleneck,,When idea generation is slowed or stifled during planning phases,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_471749a0eaa9e749,email avalanche,email avalanche,,An overwhelming flood of emails to deal with,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_547114c0125003e8,coffee clutch coalition,coffee clutch coalition,,A group formed or strengthened through informal conversations during breaks,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_23da98d76b890e92,pivot pushback,pivot pushback,,Resistance encountered when trying to change strategies or approaches,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3be9828a5d2d6e46,stress signal surge,stress signal surge,,A sudden increase in signs of stress among workers,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_a524ddf56b0bfbec,idea incubator freeze,idea incubator freeze,,A halt or slowdown during the creative development phase,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9d082b12129160df,lunch slot scramble,lunch slot scramble,,Competition or rush to secure preferred break times,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_57e537db142c61b3,meeting mirage,meeting mirage,,A meeting that promises progress but ends up being unproductive or illusory,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_fe09596ebd524269,task trap,task trap,,Getting stuck doing many small tasks while neglecting important ones,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_32ca936d94541368,brain wave stall,brain wave stall,,A sudden halt in creative or critical thinking processes,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_84e4bb86cdfc5a75,calendar clog,calendar clog,,An overly packed schedule that prevents free time or flexibility,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b93f8d1be1da8ced,policy pickaxe,policy pickaxe,,Strict or invasive regulations that break down informal workplace culture,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1d20a8685dee1c8e,task tick,task tick,,"A small, nagging item on a to-do list that continually needs attention",llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_057a6ad4ec46ed54,workwave wipeout,workwave wipeout,,A sudden overwhelming failure or setback in a project or workload,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_6c3b9c8eb2a0915d,huddle hurdle,huddle hurdle,,An obstacle faced during group problem-solving or collaboration,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f7175b2208be98c3,deadline drag,deadline drag,,The feeling that a deadline is approaching slowly or with difficulty,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_16163a5416eccbde,pivot party,pivot party,,A culture or group energized by rapid strategy changes or innovation,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e694a09275a89caa,skip-level shuffle,skip-level shuffle,,"The act of bypassing direct management to communicate with higher-ups, often causing confusion",llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2cea82c5c902841f,meeting mind fog,meeting mind fog,,A state of mental sluggishness during or after many meetings,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_4b3f68bd00c0f4c3,burnout bell curve,burnout bell curve,,The typical pattern of rising and falling energy levels leading to burnout,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_db53eb50f39b87a6,silent sprint,silent sprint,,Working intensely and quickly but without much communication or fanfare,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_288627305c310e74,idea iceberg,idea iceberg,,Most important or creative parts of an idea that remain unseen or unexpressed,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e2c7228e3e9431b6,hustle haze,hustle haze,,A mental state caused by constant busyness and urgency at work,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3d50f7052be229f5,workplace wormhole,workplace wormhole,,A situation or task that consumes extensive time without visible progress,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_24c7d0f8328c5da5,goal ghosting,goal ghosting,,Abandoning or suddenly stopping progress toward a goal without explanation,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_1ed6e6ed81404522,policy paperweight,policy paperweight,,An ineffective policy that serves only to fill space without impact,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_88cda2efca196f55,quarterly quicksand,quarterly quicksand,,The slow and difficult process of completing quarterly reports or tasks,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0b39f313f8e0ea78,chain link challenge,chain link challenge,,A problem affecting multiple connected steps or teams in a process,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c5c49792ff651f66,synergy slip,synergy slip,,A failure or decline in team collaboration or combined effort,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3c61922a8774d89d,brain blitz,brain blitz,,A rapid and intense session of idea generation or problem-solving,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_967becd56bff17e2,meeting migraine,meeting migraine,,Stress or headache caused by unpleasant or excessive meetings,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3a0b500431c77393,deadline dragnet,deadline dragnet,,A system or process that captures all loose ends before a deadline,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_451ccfecf140f03c,creative crunch,creative crunch,,An intense period requiring rapid creative output,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9377023ba678203d,powerpoint purge,powerpoint purge,,Reducing unnecessary presentations or slides to improve efficiency,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_c381976b078b4d34,lag time loop,lag time loop,,Repeated delays or waiting periods in a process causing stagnation,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_b326d64ea129053d,firefighting frenzy,firefighting frenzy,,A chaotic period focused on solving urgent problems rather than planned work,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_e79a428a1b6b0ace,budget blackout,budget blackout,,A period when information on finances is unavailable or withheld,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0f03a98ad3636f50,quick win whirlpool,quick win whirlpool,,Getting caught up in many small easy achievements without strategic focus,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_f1ccec58c02a78b8,idea ignition,idea ignition,,The moment when a new concept or plan is sparked into action,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5872bf989c9410d8,workflow wedge,workflow wedge,,A problem or person that divides or slows coordinated work,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_7e70a026a8a9cd63,deadline domino effect,deadline domino effect,,When missing one deadline causes subsequent deadlines to be missed,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_cb3127991a3e5466,meeting momentum,meeting momentum,,The forward drive or pace of progress during meetings,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_0b8077bc60d72505,collaboration cave-in,collaboration cave-in,,A breakdown or failure in teamwork or cooperative efforts,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_968644c8597dfa04,working wiretap,working wiretap,,Unintentional overhearing of private workplace conversations,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_216961b8fcc4bc8a,strategy storm,strategy storm,,An intense brainstorming session focused on planning,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_42bedbd1697f11b0,deadline dive,deadline dive,,Jumping headfirst into work as a deadline approaches,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_976928367a09a968,performance pit stop,performance pit stop,,A brief pause to review or improve work performance,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_897c4ae7222cee64,workflow web,workflow web,,A complex system of interconnected tasks and processes,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_2b1e18e53abd8b57,buzzword bingo burn,buzzword bingo burn,,Fatigue from excessive use of jargon and corporate speak,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_3001a45a5a6fe7cf,digital drudge,digital drudge,,"Someone stuck doing monotonous, repetitive digital tasks",llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_5ec66f37b9157687,brainwave blackout,brainwave blackout,,A sudden loss of creative ideas or mental block,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_df4575bb70bf11ee,offline orbit,offline orbit,,Activities or communications occurring outside of immediate work environment or hours,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_342f185e80308c66,synergy sinkhole,synergy sinkhole,,Loss of combined team effectiveness due to conflicts or inefficiencies,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
syn_9823e376492ef97f,project pothole,project pothole,,Unexpected problems or setbacks in a project,llm_generated_inventory,synthetic_generation,phrase,workplace_business,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en
